Restaurant,Reviewer,review,stars,Metadata,Time,Pictures,7514,food,service,hygiene,ambiance,price
Hyper Local,Panchlal Kumar,So quit place nice food butter chicken momos mutton Shrek Kabab pasta verry fast service verry fraindly staf thanks Roshan coming agen and agen,5,"1 Review , 2 Followers",3/19/2019 17:38,0,,1,1,0,0,0
Hyper Local,Vemulapalli Sharmista,This is a quite happening place with good food and perfect ambience with the added outer seating.Menu options are limited but the taste is very good.You should have a prior reservation in case if you are too many people.It has good music along with a teeny tiny dance floor.,4,"63 Reviews , 142 Followers",3/19/2019 12:43,1,,1,0,0,1,0
Hyper Local,Laxman Gathpol,Lovely place with decent ambience. The food is really good. One of the best service in the city in hyper local Roshan was really amazing. Overall I have an awesome experience. Good team and l will visit again,5,"1 Review , 2 Followers",3/18/2019 16:17,0,,1,1,0,1,0
Cream Stone,Sravani,Undoubtedly the best place to have ice creams nowadays is Cream stone. Near to DLF and many hostels. Polite staff and friendly. Always crowded 😄,5,"10 Reviews , 10 Followers",5/22/2019 14:21,0,,1,1,0,0,0
Cream Stone,Sheshank Kumar,Always love to swiggy this food. Nutella brownie and ferrero rocher is amazing. Well packaged and well sent. No issues till date except i gain weight. A bit fan.,4,"4 Reviews , 7 Followers",05/09/2019 11:04,0,,1,0,0,0,0
Cream Stone,Akash Pingley,"The staff was polite and friendly. The quality has been Upto the mark at creamstone from the beginning.


The taste of the ice cream was also amazing and so was the ambience but it was a little crowded than expected but it was worth the visit.

Keep it up creamstone gachibowli",5,"22 Reviews , 90 Followers",05/07/2019 11:18,1,,1,1,0,1,0
Cream Stone,Samrat Samanta,"Twisted Mango, Mango famous within summer season. This summer you had Mango or not? Guys you should taste this mango flavor. I am sure mango lover will like this.",4,"1 Review , 46 Followers",05/01/2019 23:08,1,,,,,,
Cream Stone,The Food O’Clock,"I had Death by Chocolate from here. I can’t find words to describe it. It was so good.

Taste 5/5
Amount 5/5 It will be hard to finish by only one person.

I already had three times by now and having more.

Recommended.",5,"25 Reviews , 13 Followers",05/01/2019 11:46,2,,1,0,0,0,0
Cream Stone,Bhargav Addepalli,Just because of a silly reason your customer care executives are talking about rules and ruthlessly saying customer has to bear the costs for uber mistake.,5,"1 Review , 1 Follower",4/30/2019 23:19,0,,0,1,0,0,0
Cream Stone,Bhavna Bhardwaj,"Staff is very polite and helpful.
Services provided is simply amazing.
Decor is comfortable.
The menu contains variety of flavours and each one of them has unique taste to offer.
Prices are pretty decent.

Do try their Tiramisu Chocolate & Hot Choco Fudge. I wish if they served more quantity in the same price.",5,"23 Reviews , 60 Followers",4/22/2019 21:13,0,,1,1,0,1,1
Cream Stone,Ritika Arora,"Had the best of icreams at #creamstone🍨. We went there around 2 in the morning. .
They have different flavours to pic from. We had alfanso, fruit exotica and ferrero rocher. Exquisite desserts with unique taste. I loved the alphanso. They chopped these mangos over the yummy icecream.
Highly recommended. 😇",4,"33 Reviews , 24 Followers",4/21/2019 13:09,3,,1,0,0,0,0
Cream Stone,Gunja,We Ordered alphonso ice cream.. we got it with only 2-3 pieces of mango.... This is not expected from cream stone. As we r regular customer.,1,1 Review,4/21/2019 0:01,0,,1,0,0,0,0
Cream Stone,S G K,Willy Wonka is my favourite. It is so Delicious and so chocolatey. The taste is so good and the choco chips are so crunchy. And the Brownie is so good. Totally it is Fab,5,"10 Reviews , 11 Followers",4/19/2019 22:45,0,,1,0,0,0,0
Cream Stone,Foodbug,"This place is heaven for ice cream lovers... Used to visit this place Everytime after having biryani in paradise... 🤪.. Best part abt them is, they prepare orders on stone counter only so u see things live happening...",5,"36 Reviews , 1224 Followers",4/19/2019 20:19,0,,1,0,0,1,0
Cream Stone,Polimati Naveen Prasad,"It's summer try to grab this delicious Alphonso mango Icecream..I loved it💯
I thoroughly enjoyed having this one. This is to all the mango lovers out there😋",4,"4 Reviews , 14 Followers",4/15/2019 0:44,1,,,,,,
Cream Stone,Pavani Reddy,Quality was bad ...they just scoop ice cream,1,"1 Review , 13 Followers",04/10/2019 20:55,0,,0,0,0,0,0
Cream Stone,Deepak Arora,I ordered death by chocolate ice cream and as expected the taste was awesome and the best part was the delivery packing it was so nice that ice cream did not melt a bit also. Overall a good experience.,4,"24 Reviews , 8 Followers",04/10/2019 20:54,1,,1,0,0,0,0
Cream Stone,Kaushani Roy Choudhury,"The ice cream is really good, the ambiance is cute and the staff is courteous, no complaints as such. I like my ice cream to be a little subtle sweet but would highly recommend this to all the ice cream lovers.",4,"67 Reviews , 220 Followers",04/10/2019 09:54,0,,1,1,0,1,0
Cream Stone,Thehungryhyderabadi,"Do I have to write something about this? Ofcourse, all of us love it. I especially love their Alphonso mango 😋. Really like their nutella brownie as well.",4,"145 Reviews , 248 Followers",04/06/2019 03:05,1,,1,0,0,0,0
Cream Stone,Sumer Chawla,I liked the way they present and the staff were all ladies who prepared the order. Ice cream was too good that I felt better than naturals at that time. I ordered fresh fruits and nuts and it was amazing.,4,"10 Reviews , 10 Followers",04/01/2019 01:06,0,,1,1,0,0,0
Cream Stone,Bharat Prakash,"Rich taste. Exotic flavours !!

It’s my favourite place for desserts and birthday cakes

Would definitely recommend everyone to try their ice cream cakes !!",5,"2 Reviews , 1 Follower",3/30/2019 17:22,0,,,,,,
Cream Stone,Riz & Shanky,"Very good concept and unique flavours ! My personal favourite is fruit exotica and tiramisu , would certainly again and again just to have these two flavours.

Eagerly waiting for season special Alphonso ice cream !",4,"74 Reviews , 97 Followers",3/27/2019 9:28,0,,1,0,0,0,0
Cream Stone,Gayatri Tandon,"I've had a number of ice creams here, and all the time they're different flavours, but nothing can beat their forever amazing brownie break. Absolutely love it.",5,"66 Reviews , 84 Followers",3/24/2019 8:09,0,,1,0,0,0,0
Cream Stone,Yashmita Hota,"When you’re craving ice cream and a burst of fresh fruit and nutty flavours, Cream stone is my go to. I always order the green apple ice cream with nuts but when I placed an online order that wasn’t available. So I picked the fruit and nut overload and it was heavenly. The rich texture if the ice cream combined with the fresh nuts is a delight. Cream stone can never go wrong!
Taste: 5/5
Service: 5/5",5,"34 Reviews , 10 Followers",3/20/2019 16:05,2,,1,1,0,0,0
Cream Stone,Farhad Tarapore,Had their nutella brownie ice cream in a cup. Great tasting. It got delivered with proper packaging and dry ice. Great to the taste. Just wish they were priced bit lower :) Will definitely try their other offerings.,4,"86 Reviews , 647 Followers",3/19/2019 20:15,0,,1,0,0,0,1
Cream Stone,Diplekha Sarkar,Basically i Hail from kolkata...my in-law gave a treat at this plc...just fell in love with this plc...eagerly waiting for opening their outlet in kolkata....,5,"28 Reviews , 52 Followers",3/17/2019 19:51,1,,1,1,0,0,0
Cream Stone,Keerthi M,"I have ordered nuts loaded ice cream and also dry fruit ice cream. Really both ice creams taste was worst. They have added more anjeer rather than other dry fruits.Really I didn't feel like I am eating ice cream because of anjeer. I never going to order ice cream from cream stone. People who wants ice cream taste don't go for cream stone dry fruit, nuts overloaded and Afghan ice cream.price also not reasonable.",1,"48 Reviews , 15 Followers",3/17/2019 15:19,0,,1,0,0,0,1
Cream Stone,Sweety Roy,Its a awsm experience...i just love creamstone's ice cream..very fast delivery nd never delayed me order....i wish it will remain same..ice creams are so tasty and once someone order frm here am damn sure they never think to go to another icecream shop to eat icecream.,5,"2 Reviews , 1 Follower",3/16/2019 15:17,0,,1,1,0,0,0
Cream Stone,Sekharamantri Snigdha,My fav past time and this is mine nd my bestie’s favourite place to chill out. I do order any tine required and their delivery packaging is even quite good. Best part is it is opened till 1 am,5,"7 Reviews , 2 Followers",3/16/2019 2:17,0,,1,1,1,0,0
Cream Stone,Aashu,"Never disappoints me. Always up to my expectations. Great choices and I love the extra bits like the oreo's, m&m's etc to choose as toppings.",3,2 Reviews,3/13/2019 12:35,0,,1,0,0,0,0
Cream Stone,Ravi CH,"Good place to order ice cream
#hyderabad #iceCream #lovers #milksheaks #lovers #try #it #from #hrere .. where The Cream Stone Gachibowli hyderabad",5,"8 Reviews , 4 Followers",03/10/2019 00:39,0,,1,0,1,0,0
Cream Stone,Sunny Bhargava,"Doesnt entertain ordered placed through food ordering apps. Had to wait for 45 mins before cancelling the order. I even talked to the cashier.
After assuring the order will be ready in sometime, there was no update.",1,5 Reviews,03/09/2019 21:12,0,,0,1,0,0,0
Cream Stone,Shivali Kamath,"I did not have a good experience here. The service wasn't good. The ice cream looked good, but I didn't like the taste. Too many nuts. The listing in the menu was a bit misleading, and didn't have anything mentioned about nuts.",2,"7 Reviews , 65 Followers",03/02/2019 20:11,1,,1,1,0,0,0
Cream Stone,Get Spoiled,"Great taste, Nice quality, Affordable prices, Effective varities, plus Zomato on time delivery. I order here almost daily. Only problem with this place is Caution : you will get addicted for sure.",5,"6 Reviews , 2 Followers",03/01/2019 23:42,0,,1,0,0,0,1
